id,customer_id,shopify_customer_id,email,product_title,variant_title,sku,price,quantity,status,created_at,cancelled_at,cancellation_reason,charge_interval_frequency,order_interval_unit,next_charge_scheduled_at
3000000139,9000000203,7000000203,ellathompson@gmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-02-02T10:38:09Z,,,30,day,2024-07-01T10:27:09Z
3000000140,9000000206,7000000206,james_thomas@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-04-25T01:12:22Z,,,30,day,2025-03-21T01:10:22Z
3000000141,9000000207,7000000207,evelyn.wilson@icloud.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2024-02-19T08:58:37Z,,,30,day,2025-10-11T08:54:37Z
3000000142,9000000209,7000000209,evelyn.martin@icloud.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,active,2024-10-08T02:31:09Z,,,90,day,2026-09-28T02:13:09Z
3000000143,9000000210,7000000210,victoria.young45@hotmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2025-03-02T14:56:51Z,,,30,day,2026-05-26T14:51:51Z
3000000144,9000000211,7000000211,aaliyah_wright@outlook.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2024-05-27T17:17:29Z,,,90,day,2026-05-17T16:51:29Z
3000000145,9000000215,7000000215,elijah.mitchell96@yahoo.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2025-09-10T07:28:45Z,,,90,day,2027-08-31T07:26:45Z
3000000146,9000000216,7000000216,savannah_jackson60@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2025-01-03T18:42:15Z,2025-05-11T18:40:15Z,switched_product,30,day,
3000000147,9000000217,7000000217,nora_walker27@outlook.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,cancelled,2024-02-16T20:29:51Z,2024-08-25T20:28:51Z,,90,day,
3000000148,9000000218,7000000218,benjaminscott75@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-07-19T12:29:36Z,2024-09-26T12:00:36Z,switched_product,30,day,
3000000149,9000000220,7000000220,lucascampbell@hotmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2024-03-01T19:12:34Z,,,30,day,2025-02-24T19:04:34Z
3000000150,9000000221,7000000221,aaliyah_smith@gmail.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,cancelled,2024-06-03T00:46:58Z,2025-12-08T00:00:00Z,customer_request,90,day,
3000000151,9000000222,7000000222,noahflores86@icloud.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,cancelled,2024-01-07T19:37:38Z,2025-01-10T19:22:38Z,not_seeing_results,90,day,
3000000152,9000000224,7000000224,evelyngonzalez68@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2025-02-10T02:57:37Z,2025-04-16T02:52:37Z,,30,day,
3000000153,9000000227,7000000227,chloe.williams28@outlook.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,active,2024-03-17T10:40:29Z,,,30,day,2024-11-12T10:12:29Z
3000000154,9000000228,7000000228,logan.johnson@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-11-02T05:55:52Z,,,30,day,2025-07-30T05:54:52Z
3000000155,9000000229,7000000229,ethancarter@hotmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,expired,2024-12-20T02:17:18Z,2025-03-22T01:57:18Z,switched_product,30,day,
3000000156,9000000230,7000000230,elizabethhill77@outlook.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,expired,2025-10-11T10:06:05Z,2025-12-11T09:57:05Z,customer_request,30,day,
3000000157,9000000231,7000000231,jamesthompson49@yahoo.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,cancelled,2025-08-22T14:09:16Z,2025-12-09T00:00:00Z,customer_request,30,day,
3000000158,9000000232,7000000232,zoey.jones@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2025-10-11T06:03:01Z,,,30,day,2026-06-08T05:37:01Z
3000000159,9000000233,7000000233,jackson.garcia40@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-10-03T03:45:19Z,,,30,day,2026-05-26T03:43:19Z
3000000160,9000000236,7000000236,lucas_moore35@yahoo.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2024-06-20T16:14:33Z,,,90,day,2025-12-12T15:49:33Z
3000000161,9000000237,7000000237,ava_white32@hotmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2024-07-19T16:48:12Z,2024-09-28T16:40:12Z,customer_request,30,day,
3000000162,9000000240,7000000240,logan_harris51@gmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2024-07-23T21:52:44Z,2025-05-21T21:33:44Z,customer_request,30,day,
3000000163,9000000241,7000000241,norarobinson27@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-03-11T14:56:47Z,2024-05-20T14:53:47Z,not_seeing_results,30,day,
3000000164,9000000242,7000000242,evelyntaylor20@icloud.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2025-04-04T22:02:12Z,2025-10-19T22:02:12Z,,90,day,2030-03-09T21:46:12Z
3000000165,9000000245,7000000245,michael_white@outlook.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,expired,2025-05-09T04:07:23Z,2025-07-15T03:48:23Z,switched_product,30,day,
3000000166,9000000247,7000000247,nora_hall@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2024-04-27T00:57:20Z,2024-07-08T00:49:20Z,customer_request,30,day,
3000000167,9000000249,7000000249,harpergreen56@gmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2025-09-20T07:24:03Z,,,30,day,2027-02-12T07:11:03Z
3000000168,9000000250,7000000250,emma.rivera27@gmail.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,cancelled,2024-04-14T19:40:51Z,2025-07-08T19:32:51Z,switched_product,90,day,
3000000169,9000000251,7000000251,scarlett_davis86@hotmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,expired,2024-11-16T21:58:06Z,2025-02-26T21:44:06Z,too_expensive,30,day,
3000000170,9000000258,7000000258,mateo_davis70@hotmail.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2024-02-12T16:32:10Z,,,90,day,2027-01-27T16:04:10Z
3000000171,9000000259,7000000259,lily.adams@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-12-22T03:31:01Z,,,30,day,2025-08-19T03:10:01Z
3000000172,9000000260,7000000260,ameliamitchell89@hotmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,expired,2025-03-14T06:04:35Z,2025-05-28T06:02:35Z,,30,day,
3000000173,9000000261,7000000261,noah_torres69@hotmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2024-06-21T11:54:01Z,2025-04-29T11:47:01Z,switched_product,30,day,
3000000174,9000000262,7000000262,mateomoore@yahoo.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2025-02-25T02:14:30Z,2025-07-05T02:09:30Z,switched_product,30,day,
3000000175,9000000263,7000000263,evelynmartinez@icloud.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2024-05-25T21:12:24Z,,,90,day,2028-08-02T21:01:24Z
3000000176,9000000264,7000000264,michaeljones@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-10-11T13:53:14Z,2025-02-19T13:26:14Z,customer_request,30,day,
3000000177,9000000265,7000000265,rileysmith12@outlook.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,expired,2025-07-01T14:57:49Z,2025-12-04T00:00:00Z,,90,day,
3000000178,9000000266,7000000266,grace_moore37@hotmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-05-13T20:40:45Z,2024-07-17T20:36:45Z,too_expensive,30,day,
3000000179,9000000267,7000000267,oliviamiller@gmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2025-03-27T16:56:16Z,2025-08-08T16:37:16Z,too_expensive,30,day,
3000000180,9000000268,7000000268,nathanrodriguez@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2025-11-01T13:12:22Z,2025-12-19T00:00:00Z,customer_request,30,day,
3000000181,9000000269,7000000269,noahsanchez@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-04-03T03:52:55Z,,,30,day,2024-11-29T03:27:55Z
3000000182,9000000272,7000000272,savannah.carter@gmail.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,expired,2025-07-30T00:42:30Z,2025-11-05T00:18:30Z,customer_request,30,day,
3000000183,9000000273,7000000273,alexander.campbell@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2025-03-29T08:13:34Z,,,30,day,2025-12-24T07:54:34Z
3000000184,9000000274,7000000274,aaliyahdavis94@outlook.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,cancelled,2024-11-18T05:33:27Z,2025-01-29T05:05:27Z,customer_request,30,day,
3000000185,9000000275,7000000275,victoriahill93@gmail.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,active,2024-11-04T07:46:48Z,,,90,day,2028-04-17T07:28:48Z
3000000186,9000000276,7000000276,mason.adams31@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-09-03T18:25:21Z,2024-12-09T18:11:21Z,switched_product,30,day,
3000000187,9000000278,7000000278,riley.jones@gmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2025-02-11T18:56:42Z,,,30,day,2026-08-05T18:26:42Z
3000000188,9000000279,7000000279,nathan.sanchez@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2024-11-13T03:01:37Z,,,30,day,2025-10-09T02:52:37Z
3000000189,9000000280,7000000280,sebastian_lee@outlook.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,expired,2025-03-23T09:02:18Z,2025-12-25T00:00:00Z,too_expensive,90,day,
3000000190,9000000281,7000000281,isabellarobinson@outlook.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2024-06-28T04:42:55Z,,,90,day,2027-12-10T04:20:55Z
3000000191,9000000283,7000000283,elizabeth_ramirez@outlook.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2025-08-13T23:20:51Z,,,90,day,2030-01-19T22:50:51Z
3000000192,9000000284,7000000284,noahyoung22@yahoo.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-04-15T21:11:43Z,,,30,day,2025-03-11T20:53:43Z
3000000193,9000000286,7000000286,oliviascott95@yahoo.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,cancelled,2024-09-11T15:21:19Z,2025-06-14T15:09:19Z,,90,day,
3000000194,9000000289,7000000289,scarlettwhite@hotmail.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,cancelled,2024-09-08T05:58:55Z,2025-09-06T05:28:55Z,,90,day,
3000000195,9000000290,7000000290,james_wright@outlook.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,expired,2025-01-20T11:30:46Z,2025-05-25T11:11:46Z,switched_product,30,day,
3000000196,9000000292,7000000292,lilygarcia@icloud.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,cancelled,2025-08-29T21:06:25Z,2025-12-20T00:00:00Z,switched_product,90,day,
3000000197,9000000295,7000000295,savannah_wilson40@outlook.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,active,2024-04-02T05:56:18Z,,,30,day,2025-01-27T05:44:18Z
3000000198,9000000296,7000000296,amelia.lee@outlook.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,cancelled,2025-06-09T01:56:56Z,2025-10-19T01:46:56Z,switched_product,30,day,
3000000199,9000000297,7000000297,liam_sanchez@gmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-04-14T05:08:22Z,,,30,day,2024-09-11T05:05:22Z
3000000200,9000000299,7000000299,jayden.lewis12@gmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,expired,2025-04-17T02:01:37Z,2025-08-28T01:50:37Z,customer_request,30,day,
3000000201,9000000300,7000000300,grace_johnson88@yahoo.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,cancelled,2024-08-07T06:54:50Z,2025-12-25T00:00:00Z,switched_product,90,day,
3000000202,9000000301,7000000301,oliviaflores@outlook.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2025-02-25T20:14:59Z,,,30,day,2026-02-20T20:02:59Z
3000000203,9000000303,7000000303,mateo_allen50@yahoo.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2024-11-22T22:01:25Z,2025-02-01T21:44:25Z,switched_product,30,day,
3000000204,9000000304,7000000304,daniel_king@yahoo.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2024-09-11T00:10:56Z,,,30,day,2025-03-09T23:54:56Z
3000000205,9000000305,7000000305,mateo_harris@yahoo.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2024-11-21T13:23:46Z,2025-03-06T13:03:46Z,,30,day,
3000000206,9000000306,7000000306,mateo.torres@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-11-12T06:41:30Z,,,30,day,2025-11-07T06:23:30Z
3000000207,9000000308,7000000308,logan.brown@gmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2025-01-08T03:00:26Z,2025-04-29T03:00:26Z,,30,day,2026-07-02T02:38:26Z
3000000208,9000000309,7000000309,elizabeth_martin@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2025-05-13T23:53:09Z,2025-12-11T00:00:00Z,switched_product,30,day,
3000000209,9000000310,7000000310,penelope.nguyen49@outlook.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2024-06-30T00:07:55Z,,,90,day,2027-06-15T00:03:55Z
3000000210,9000000312,7000000312,alexander.lee@outlook.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,cancelled,2024-01-12T09:48:21Z,2025-01-21T09:39:21Z,customer_request,90,day,
3000000211,9000000313,7000000313,benjaminmiller@icloud.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,active,2025-03-05T06:08:22Z,,,90,day,2028-02-18T06:03:22Z
3000000212,9000000314,7000000314,alexander_wright13@hotmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2024-08-18T06:23:19Z,2024-12-20T05:55:19Z,customer_request,30,day,
3000000213,9000000315,7000000315,liam_lee@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2025-01-19T06:13:30Z,,,30,day,2025-07-18T05:51:30Z
3000000214,9000000316,7000000316,owen_flores@icloud.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2024-06-17T22:33:42Z,,,90,day,2026-12-04T22:06:42Z
3000000215,9000000317,7000000317,jackson.perez25@hotmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,expired,2025-07-07T10:02:28Z,2025-10-08T09:39:28Z,too_expensive,30,day,
3000000216,9000000318,7000000318,jackson_brown74@yahoo.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2025-01-04T00:34:20Z,,,30,day,2025-11-30T00:08:20Z
3000000217,9000000319,7000000319,elijah.miller@outlook.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,expired,2025-04-29T04:36:19Z,2025-09-03T04:12:19Z,customer_request,30,day,
3000000218,9000000320,7000000320,grace_nelson12@yahoo.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2025-01-25T13:40:58Z,,,30,day,2025-10-22T13:26:58Z
3000000219,9000000321,7000000321,michael_robinson29@hotmail.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,active,2024-06-03T03:54:15Z,,,90,day,2027-02-18T03:31:15Z
3000000220,9000000322,7000000322,aaliyah.nguyen@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,expired,2025-03-04T19:57:50Z,2025-07-15T19:29:50Z,switched_product,30,day,
3000000221,9000000325,7000000325,camilamartinez34@gmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2025-02-01T20:37:23Z,2025-05-09T20:15:23Z,customer_request,30,day,
3000000222,9000000326,7000000326,chloe.robinson90@gmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,expired,2024-06-02T05:42:44Z,2024-08-08T05:23:44Z,customer_request,30,day,
3000000223,9000000327,7000000327,mateo.roberts37@icloud.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,active,2025-01-28T00:02:24Z,,,30,day,2025-12-23T23:50:24Z
3000000224,9000000328,7000000328,harper_moore19@gmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,expired,2024-12-05T09:03:59Z,2025-04-09T08:38:59Z,customer_request,30,day,
3000000225,9000000329,7000000329,sofia_johnson39@outlook.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,cancelled,2024-04-10T08:42:58Z,2025-04-18T08:17:58Z,,90,day,
3000000226,9000000330,7000000330,abigail_campbell@yahoo.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-08-04T14:58:28Z,,,30,day,2025-04-01T14:49:28Z
3000000227,9000000331,7000000331,henry.hernandez40@yahoo.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2025-06-20T21:10:17Z,2025-12-29T00:00:00Z,customer_request,30,day,
3000000228,9000000332,7000000332,noah.thomas@outlook.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,cancelled,2024-07-22T10:13:30Z,2025-07-28T09:58:30Z,not_seeing_results,90,day,
3000000229,9000000333,7000000333,camiladavis@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2025-08-31T16:39:31Z,2025-10-30T16:14:31Z,switched_product,30,day,
3000000230,9000000335,7000000335,jaydenanderson27@icloud.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,cancelled,2024-01-21T00:31:26Z,2024-05-02T00:19:26Z,switched_product,30,day,
3000000231,9000000336,7000000336,owen.smith33@outlook.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,active,2025-01-20T13:08:46Z,,,90,day,2027-04-10T12:41:46Z
3000000232,9000000337,7000000337,emilybaker80@hotmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2024-01-08T18:46:25Z,2025-06-03T18:37:25Z,customer_request,30,day,
3000000233,9000000339,7000000339,elijahmartinez@gmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,expired,2025-02-17T11:39:08Z,2025-04-21T11:38:08Z,too_expensive,30,day,
3000000234,9000000340,7000000340,mason_taylor52@gmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2025-08-08T07:06:52Z,2025-10-08T07:06:52Z,,30,day,2026-06-04T06:54:52Z
3000000235,9000000341,7000000341,penelopethompson@hotmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2024-10-27T03:35:13Z,2025-06-06T03:33:13Z,customer_request,30,day,
3000000236,9000000342,7000000342,laylaperez@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2024-11-10T15:29:32Z,,,30,day,2025-07-08T15:18:32Z
3000000237,9000000343,7000000343,benjamin_nguyen@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2025-10-11T21:22:50Z,2025-12-28T00:00:00Z,switched_product,30,day,
3000000238,9000000344,7000000344,elijah.allen88@hotmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2025-02-27T02:06:06Z,,,30,day,2026-02-22T01:58:06Z
3000000239,9000000345,7000000345,elijah_perez73@yahoo.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2024-07-03T03:14:32Z,,,90,day,2027-06-18T02:56:32Z
3000000240,9000000346,7000000346,camila.brown58@yahoo.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-06-21T21:10:54Z,2024-10-25T20:58:54Z,switched_product,30,day,
3000000241,9000000347,7000000347,lucas_flores82@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2025-05-03T14:15:22Z,,,30,day,2025-11-29T13:57:22Z
3000000242,9000000348,7000000348,emmalee@gmail.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,cancelled,2024-09-11T08:25:17Z,2024-12-20T08:14:17Z,,30,day,
3000000243,9000000349,7000000349,lucas_miller65@yahoo.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,active,2024-02-16T10:54:25Z,,,30,day,2024-08-14T10:51:25Z
3000000244,9000000350,7000000350,ella.baker44@outlook.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-07-11T06:13:11Z,,,30,day,2025-02-06T06:00:11Z
3000000245,9000000351,7000000351,jamesanderson@gmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2025-05-31T06:33:09Z,2025-10-02T06:09:09Z,customer_request,30,day,
3000000246,9000000352,7000000352,camilataylor@hotmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,expired,2024-04-21T00:08:44Z,2024-08-03T23:47:44Z,too_expensive,30,day,
3000000247,9000000355,7000000355,mason.davis@hotmail.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2024-09-26T19:20:49Z,,,90,day,2028-12-04T19:02:49Z
3000000248,9000000358,7000000358,jayden_anderson38@icloud.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,expired,2024-04-12T06:48:38Z,2024-08-17T06:21:38Z,customer_request,30,day,
3000000249,9000000359,7000000359,layla_lee@gmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2024-02-16T00:47:07Z,,,30,day,2024-12-12T00:21:07Z
3000000250,9000000360,7000000360,alexanderlewis@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-07-06T04:19:40Z,2024-09-16T04:08:40Z,,30,day,
3000000251,9000000361,7000000361,ethan_hall@gmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-03-01T06:07:12Z,,,30,day,2024-12-26T05:48:12Z
3000000252,9000000362,7000000362,harper_flores@yahoo.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2025-05-14T04:08:42Z,2025-08-24T04:06:42Z,not_seeing_results,30,day,
3000000253,9000000364,7000000364,ellanelson32@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2025-10-18T14:05:46Z,2025-12-11T00:00:00Z,customer_request,30,day,
3000000254,9000000365,7000000365,jaydenhernandez61@yahoo.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,expired,2025-05-18T11:50:26Z,2025-07-19T11:40:26Z,customer_request,30,day,
3000000255,9000000369,7000000369,victoriaroberts77@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2025-04-08T04:20:05Z,,,30,day,2026-06-02T04:09:05Z
3000000256,9000000370,7000000370,elizabeththompson38@gmail.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2024-06-17T18:09:42Z,,,90,day,2026-06-07T17:55:42Z
3000000257,9000000371,7000000371,benjamin.flores@icloud.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2025-04-13T07:17:19Z,,,90,day,2027-12-29T06:56:19Z
3000000258,9000000372,7000000372,oliviagreen@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,expired,2025-08-26T18:30:26Z,2025-11-25T18:21:26Z,switched_product,30,day,
3000000259,9000000373,7000000373,chloe.mitchell71@hotmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,active,2025-06-04T06:31:06Z,,,30,day,2026-03-01T06:27:06Z
3000000260,9000000374,7000000374,jacksonharris77@hotmail.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2025-03-04T22:24:22Z,,,90,day,2027-11-19T22:10:22Z
3000000261,9000000375,7000000375,avery_perez@yahoo.com,Complete Routine Bundle,90-day supply,CRB-90,229.99,1,active,2025-09-08T18:41:07Z,,,90,day,2026-12-02T18:39:07Z
3000000262,9000000376,7000000376,elijahwilson92@outlook.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,expired,2024-05-15T23:52:08Z,2024-08-27T23:40:08Z,customer_request,30,day,
3000000263,9000000377,7000000377,zoey_davis72@hotmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2025-03-03T19:34:19Z,,,30,day,2025-12-28T19:26:19Z
3000000264,9000000378,7000000378,chloe.miller@gmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2024-02-27T07:43:41Z,2024-04-28T07:16:41Z,switched_product,30,day,
3000000265,9000000380,7000000380,ariabaker@hotmail.com,Daily Hydration Serum,90-day supply,DHS-90,89.99,1,active,2024-08-31T18:37:07Z,,,90,day,2026-11-19T18:36:07Z
3000000266,9000000381,7000000381,ethan_harris88@hotmail.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,expired,2024-01-14T09:20:03Z,2024-04-18T09:09:03Z,not_seeing_results,30,day,
3000000267,9000000384,7000000384,victoria.taylor21@gmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2025-04-22T06:05:10Z,2025-12-30T00:00:00Z,switched_product,30,day,
3000000268,9000000385,7000000385,savannahgreen85@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2025-07-17T13:29:14Z,2025-09-15T13:02:14Z,customer_request,30,day,
3000000269,9000000386,7000000386,harper.king@icloud.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,cancelled,2025-07-03T15:06:16Z,2025-10-10T14:41:16Z,not_seeing_results,30,day,
3000000270,9000000387,7000000387,penelope_perez47@yahoo.com,Complete Routine Bundle,30-day supply,CRB-30,89.99,1,cancelled,2025-09-25T19:19:53Z,2025-12-17T00:00:00Z,switched_product,30,day,
3000000271,9000000388,7000000388,penelope_thompson@gmail.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,cancelled,2024-11-24T13:58:07Z,2025-11-29T13:53:07Z,switched_product,90,day,
3000000272,9000000389,7000000389,benjaminwright@hotmail.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,cancelled,2025-01-18T19:11:31Z,2025-07-30T18:43:31Z,customer_request,30,day,
3000000273,9000000390,7000000390,oliviajackson25@hotmail.com,Renewal Night Cream,90-day supply,RNC-90,109.99,1,active,2024-04-08T06:25:40Z,,,90,day,2026-12-24T06:05:40Z
3000000274,9000000391,7000000391,amelianelson28@gmail.com,Brightening Vitamin C Drops,30-day supply,BVC-30,29.99,1,expired,2025-07-04T16:06:47Z,2025-09-13T15:50:47Z,not_seeing_results,30,day,
3000000275,9000000392,7000000392,liamrobinson@gmail.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-02-25T06:41:49Z,,,30,day,2025-01-20T06:28:49Z
3000000276,9000000393,7000000393,benjamin_clark58@icloud.com,Renewal Night Cream,30-day supply,RNC-30,44.99,1,active,2024-01-18T14:13:52Z,,,30,day,2025-01-12T14:10:52Z
3000000277,9000000394,7000000394,aaliyahmitchell@outlook.com,Daily Hydration Serum,30-day supply,DHS-30,34.99,1,active,2024-04-18T10:58:09Z,,,30,day,2024-12-14T10:33:09Z
