id,subscription_id,customer_id,shopify_order_id,email,created_at,processed_at,type,status,total_price,subtotal_price,tax_lines,discount_codes,error_message,payment_processor
1000000882,3000000159,9000000233,5000001006,jackson.garcia40@outlook.com,2025-09-30T08:44:19Z,2025-09-30T08:44:19Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000000883,3000000159,9000000233,5000001007,jackson.garcia40@outlook.com,2025-10-31T08:52:19Z,2025-10-31T08:52:19Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000000884,3000000159,9000000233,5000001008,jackson.garcia40@outlook.com,2025-11-28T08:56:19Z,2025-11-28T08:56:19Z,RECURRING,SUCCESS,34.99,34.99,0.00,,,stripe
1000000885,3000000159,9000000233,,jackson.garcia40@outlook.com,2025-12-28T08:56:19Z,,RECURRING,ERROR,34.01,31.49,2.52,COMEBACK10,Insufficient funds,stripe
1000000886,3000000160,9000000236,5000001013,lucas_moore35@yahoo.com,2024-06-20T21:03:33Z,2024-06-20T21:03:33Z,CHECKOUT,SUCCESS,76.49,76.49,0.00,FIRST25,,stripe
1000000887,3000000160,9000000236,5000001014,lucas_moore35@yahoo.com,2024-09-20T20:51:33Z,2024-09-20T20:51:33Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000000888,3000000160,9000000236,5000001015,lucas_moore35@yahoo.com,2024-12-17T21:04:33Z,2024-12-17T21:04:33Z,RECURRING,SUCCESS,88.18,80.99,7.19,SAVE10,,stripe
1000000889,3000000160,9000000236,5000001016,lucas_moore35@yahoo.com,2025-03-20T20:58:33Z,2025-03-20T20:58:33Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000000890,3000000160,9000000236,5000001017,lucas_moore35@yahoo.com,2025-06-16T21:02:33Z,2025-06-16T21:02:33Z,RECURRING,SUCCESS,86.36,80.99,5.37,LOYAL10,,stripe
1000000891,3000000160,9000000236,5000001018,lucas_moore35@yahoo.com,2025-09-13T20:50:33Z,2025-09-13T20:50:33Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000000892,3000000161,9000000237,5000001019,ava_white32@hotmail.com,2024-07-19T21:53:12Z,2024-07-19T21:53:12Z,CHECKOUT,SUCCESS,97.19,89.99,7.20,,,stripe
1000000893,3000000161,9000000237,5000001020,ava_white32@hotmail.com,2024-08-21T21:49:12Z,2024-08-21T21:49:12Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000000894,3000000162,9000000240,5000001023,logan_harris51@gmail.com,2024-07-25T02:42:44Z,2024-07-25T02:42:44Z,CHECKOUT,SUCCESS,95.95,89.99,5.96,,,stripe
1000000895,3000000162,9000000240,5000001024,logan_harris51@gmail.com,2024-08-25T02:33:44Z,2024-08-25T02:33:44Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000000896,3000000162,9000000240,5000001025,logan_harris51@gmail.com,2024-09-25T02:35:44Z,2024-09-25T02:35:44Z,RECURRING,SUCCESS,88.18,80.99,7.19,SAVE10,,stripe
1000000897,3000000162,9000000240,,logan_harris51@gmail.com,2024-10-25T02:44:44Z,,RECURRING,ERROR,97.98,89.99,7.99,,Payment method requires update,stripe
1000000898,3000000162,9000000240,5000001027,logan_harris51@gmail.com,2024-11-23T02:33:44Z,2024-11-23T02:33:44Z,RECURRING,SUCCESS,87.47,80.99,6.48,COMEBACK10,,stripe
1000000899,3000000162,9000000240,5000001028,logan_harris51@gmail.com,2024-12-21T02:45:44Z,2024-12-21T02:45:44Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000000900,3000000162,9000000240,5000001029,logan_harris51@gmail.com,2025-01-21T02:40:44Z,2025-01-21T02:40:44Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000000901,3000000162,9000000240,5000001030,logan_harris51@gmail.com,2025-02-19T02:37:44Z,2025-02-19T02:37:44Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000000902,3000000162,9000000240,5000001031,logan_harris51@gmail.com,2025-03-21T02:34:44Z,2025-03-21T02:34:44Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000000903,3000000162,9000000240,5000001032,logan_harris51@gmail.com,2025-04-22T02:33:44Z,2025-04-22T02:33:44Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000000904,3000000163,9000000241,5000001033,norarobinson27@outlook.com,2024-03-14T20:03:47Z,2024-03-14T20:03:47Z,CHECKOUT,SUCCESS,27.98,26.24,1.74,TRYDEW,,stripe
1000000905,3000000163,9000000241,5000001034,norarobinson27@outlook.com,2024-04-11T19:53:47Z,2024-04-11T19:53:47Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000000906,3000000164,9000000242,5000001035,evelyntaylor20@icloud.com,2025-04-05T02:47:12Z,2025-04-05T02:47:12Z,CHECKOUT,SUCCESS,250.40,229.99,20.41,,,stripe
1000000907,3000000164,9000000242,5000001036,evelyntaylor20@icloud.com,2025-07-04T02:55:12Z,2025-07-04T02:55:12Z,RECURRING,SUCCESS,229.99,229.99,0.00,,,stripe
1000000908,3000000164,9000000242,5000001037,evelyntaylor20@icloud.com,2025-10-02T02:54:12Z,2025-10-02T02:54:12Z,RECURRING,SUCCESS,245.23,229.99,15.24,,,stripe
1000000909,3000000164,9000000242,5000001038,evelyntaylor20@icloud.com,2025-12-31T02:47:12Z,2025-12-31T02:47:12Z,RECURRING,SUCCESS,248.39,229.99,18.40,,,stripe
1000000910,3000000165,9000000245,5000001042,michael_white@outlook.com,2025-05-11T08:52:23Z,2025-05-11T08:52:23Z,CHECKOUT,SUCCESS,97.19,89.99,7.20,,,stripe
1000000911,3000000165,9000000245,5000001043,michael_white@outlook.com,2025-06-09T08:48:23Z,2025-06-09T08:48:23Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000000912,3000000166,9000000247,5000001045,nora_hall@outlook.com,2024-04-30T06:02:20Z,2024-04-30T06:02:20Z,CHECKOUT,SUCCESS,48.14,44.99,3.15,,,stripe
1000000913,3000000166,9000000247,5000001046,nora_hall@outlook.com,2024-05-27T05:56:20Z,2024-05-27T05:56:20Z,RECURRING,SUCCESS,48.98,44.99,3.99,,,stripe
1000000914,3000000167,9000000249,5000001048,harpergreen56@gmail.com,2025-09-20T12:26:03Z,2025-09-20T12:26:03Z,CHECKOUT,SUCCESS,71.96,67.49,4.47,WELCOME10,,stripe
1000000915,3000000167,9000000249,5000001049,harpergreen56@gmail.com,2025-10-22T12:20:03Z,2025-10-22T12:20:03Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000000916,3000000167,9000000249,5000001050,harpergreen56@gmail.com,2025-11-21T12:23:03Z,2025-11-21T12:23:03Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000000917,3000000167,9000000249,5000001051,harpergreen56@gmail.com,2025-12-20T12:22:03Z,2025-12-20T12:22:03Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000000918,3000000168,9000000250,5000001053,emma.rivera27@gmail.com,2024-04-18T00:32:51Z,2024-04-18T00:32:51Z,CHECKOUT,SUCCESS,72.21,67.49,4.72,WELCOME15,,stripe
1000000919,3000000168,9000000250,5000001054,emma.rivera27@gmail.com,2024-07-15T00:43:51Z,2024-07-15T00:43:51Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000000920,3000000168,9000000250,5000001055,emma.rivera27@gmail.com,2024-10-12T00:33:51Z,2024-10-12T00:33:51Z,RECURRING,SUCCESS,80.99,80.99,0.00,LOYAL10,,stripe
1000000921,3000000168,9000000250,5000001056,emma.rivera27@gmail.com,2025-01-13T00:42:51Z,2025-01-13T00:42:51Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000000922,3000000168,9000000250,5000001057,emma.rivera27@gmail.com,2025-04-12T00:46:51Z,2025-04-12T00:46:51Z,RECURRING,SUCCESS,86.66,80.99,5.67,COMEBACK10,,stripe
1000000923,3000000169,9000000251,5000001058,scarlett_davis86@hotmail.com,2024-11-19T02:56:06Z,2024-11-19T02:56:06Z,CHECKOUT,SUCCESS,37.79,34.99,2.80,,,stripe
1000000924,3000000169,9000000251,5000001059,scarlett_davis86@hotmail.com,2024-12-18T02:58:06Z,2024-12-18T02:58:06Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000000925,3000000169,9000000251,5000001060,scarlett_davis86@hotmail.com,2025-01-16T02:59:06Z,2025-01-16T02:59:06Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000000926,3000000170,9000000258,5000001067,mateo_davis70@hotmail.com,2024-02-12T21:18:10Z,2024-02-12T21:18:10Z,CHECKOUT,SUCCESS,76.76,71.99,4.77,WELCOME20,,stripe
1000000927,3000000170,9000000258,5000001068,mateo_davis70@hotmail.com,2024-05-12T21:13:10Z,2024-05-12T21:13:10Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000000928,3000000170,9000000258,5000001069,mateo_davis70@hotmail.com,2024-08-11T21:08:10Z,2024-08-11T21:08:10Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000000929,3000000170,9000000258,5000001070,mateo_davis70@hotmail.com,2024-11-11T21:05:10Z,2024-11-11T21:05:10Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000000930,3000000170,9000000258,5000001071,mateo_davis70@hotmail.com,2025-02-08T21:11:10Z,2025-02-08T21:11:10Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000000931,3000000170,9000000258,5000001072,mateo_davis70@hotmail.com,2025-05-09T21:05:10Z,2025-05-09T21:05:10Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000000932,3000000170,9000000258,5000001073,mateo_davis70@hotmail.com,2025-08-07T21:19:10Z,2025-08-07T21:19:10Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000000933,3000000170,9000000258,5000001074,mateo_davis70@hotmail.com,2025-11-04T21:09:10Z,2025-11-04T21:09:10Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000000934,3000000171,9000000259,5000001076,lily.adams@icloud.com,2024-12-25T08:19:01Z,2024-12-25T08:19:01Z,CHECKOUT,SUCCESS,96.29,89.99,6.30,,,stripe
1000000935,3000000171,9000000259,5000001077,lily.adams@icloud.com,2025-01-23T08:16:01Z,2025-01-23T08:16:01Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000000936,3000000171,9000000259,5000001078,lily.adams@icloud.com,2025-02-23T08:12:01Z,2025-02-23T08:12:01Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000000937,3000000171,9000000259,5000001079,lily.adams@icloud.com,2025-03-25T08:16:01Z,2025-03-25T08:16:01Z,RECURRING,SUCCESS,88.18,80.99,7.19,SAVE10,,stripe
1000000938,3000000171,9000000259,5000001080,lily.adams@icloud.com,2025-04-24T08:13:01Z,2025-04-24T08:13:01Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000000939,3000000171,9000000259,5000001081,lily.adams@icloud.com,2025-05-22T08:20:01Z,2025-05-22T08:20:01Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000000940,3000000171,9000000259,,lily.adams@icloud.com,2025-06-22T08:23:01Z,,RECURRING,DECLINED,89.99,89.99,0.00,,Insufficient funds,stripe
1000000941,3000000171,9000000259,5000001083,lily.adams@icloud.com,2025-07-23T08:12:01Z,2025-07-23T08:12:01Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000000942,3000000172,9000000260,5000001084,ameliamitchell89@hotmail.com,2025-03-16T11:14:35Z,2025-03-16T11:14:35Z,CHECKOUT,SUCCESS,37.44,34.99,2.45,,,stripe
1000000943,3000000172,9000000260,5000001085,ameliamitchell89@hotmail.com,2025-04-14T11:10:35Z,2025-04-14T11:10:35Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000000944,3000000173,9000000261,5000001086,noah_torres69@hotmail.com,2024-06-22T16:53:01Z,2024-06-22T16:53:01Z,CHECKOUT,SUCCESS,48.98,44.99,3.99,,,stripe
1000000945,3000000173,9000000261,5000001087,noah_torres69@hotmail.com,2024-07-21T16:59:01Z,2024-07-21T16:59:01Z,RECURRING,SUCCESS,44.99,44.99,0.00,,,stripe
1000000946,3000000173,9000000261,5000001088,noah_torres69@hotmail.com,2024-08-20T17:00:01Z,2024-08-20T17:00:01Z,RECURRING,SUCCESS,48.14,44.99,3.15,,,stripe
1000000947,3000000173,9000000261,5000001089,noah_torres69@hotmail.com,2024-09-22T17:02:01Z,2024-09-22T17:02:01Z,RECURRING,SUCCESS,48.98,44.99,3.99,,,stripe
1000000948,3000000173,9000000261,5000001090,noah_torres69@hotmail.com,2024-10-20T17:00:01Z,2024-10-20T17:00:01Z,RECURRING,SUCCESS,48.59,44.99,3.60,,,stripe
1000000949,3000000173,9000000261,5000001091,noah_torres69@hotmail.com,2024-11-20T16:56:01Z,2024-11-20T16:56:01Z,RECURRING,SUCCESS,43.32,40.49,2.83,COMEBACK10,,stripe
1000000950,3000000173,9000000261,5000001092,noah_torres69@hotmail.com,2024-12-21T17:00:01Z,2024-12-21T17:00:01Z,RECURRING,SUCCESS,44.99,44.99,0.00,,,stripe
1000000951,3000000173,9000000261,5000001093,noah_torres69@hotmail.com,2025-01-18T17:00:01Z,2025-01-18T17:00:01Z,RECURRING,SUCCESS,48.59,44.99,3.60,,,stripe
1000000952,3000000173,9000000261,5000001094,noah_torres69@hotmail.com,2025-02-18T16:57:01Z,2025-02-18T16:57:01Z,RECURRING,SUCCESS,48.14,44.99,3.15,,,stripe
1000000953,3000000173,9000000261,5000001095,noah_torres69@hotmail.com,2025-03-19T16:49:01Z,2025-03-19T16:49:01Z,RECURRING,SUCCESS,43.32,40.49,2.83,SAVE10,,stripe
1000000954,3000000174,9000000262,5000001096,mateomoore@yahoo.com,2025-02-27T07:19:30Z,2025-02-27T07:19:30Z,CHECKOUT,SUCCESS,78.38,71.99,6.39,FIRST25,,stripe
1000000955,3000000174,9000000262,5000001097,mateomoore@yahoo.com,2025-03-28T07:09:30Z,2025-03-28T07:09:30Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000000956,3000000174,9000000262,5000001098,mateomoore@yahoo.com,2025-04-29T07:10:30Z,2025-04-29T07:10:30Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000000957,3000000174,9000000262,5000001099,mateomoore@yahoo.com,2025-05-26T07:16:30Z,2025-05-26T07:16:30Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000000958,3000000175,9000000263,5000001100,evelynmartinez@icloud.com,2024-05-28T02:05:24Z,2024-05-28T02:05:24Z,CHECKOUT,SUCCESS,229.99,229.99,0.00,,,stripe
1000000959,3000000175,9000000263,5000001101,evelynmartinez@icloud.com,2024-08-24T02:15:24Z,2024-08-24T02:15:24Z,RECURRING,SUCCESS,248.39,229.99,18.40,,,stripe
1000000960,3000000175,9000000263,5000001102,evelynmartinez@icloud.com,2024-11-24T02:09:24Z,2024-11-24T02:09:24Z,RECURRING,SUCCESS,229.99,229.99,0.00,,,stripe
1000000961,3000000175,9000000263,5000001103,evelynmartinez@icloud.com,2025-02-21T02:13:24Z,2025-02-21T02:13:24Z,RECURRING,SUCCESS,250.40,229.99,20.41,,,stripe
1000000962,3000000175,9000000263,5000001104,evelynmartinez@icloud.com,2025-05-23T02:14:24Z,2025-05-23T02:14:24Z,RECURRING,SUCCESS,248.39,229.99,18.40,,,stripe
1000000963,3000000175,9000000263,5000001105,evelynmartinez@icloud.com,2025-08-22T02:07:24Z,2025-08-22T02:07:24Z,RECURRING,SUCCESS,246.09,229.99,16.10,,,stripe
1000000964,3000000175,9000000263,5000001106,evelynmartinez@icloud.com,2025-11-18T02:03:24Z,2025-11-18T02:03:24Z,RECURRING,SUCCESS,248.39,229.99,18.40,,,stripe
1000000965,3000000176,9000000264,5000001108,michaeljones@icloud.com,2024-10-13T18:26:14Z,2024-10-13T18:26:14Z,CHECKOUT,SUCCESS,37.79,34.99,2.80,,,stripe
1000000966,3000000176,9000000264,5000001109,michaeljones@icloud.com,2024-11-11T18:26:14Z,2024-11-11T18:26:14Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000000967,3000000176,9000000264,5000001110,michaeljones@icloud.com,2024-12-11T18:39:14Z,2024-12-11T18:39:14Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000000968,3000000176,9000000264,5000001111,michaeljones@icloud.com,2025-01-12T18:28:14Z,2025-01-12T18:28:14Z,RECURRING,SUCCESS,33.69,31.49,2.20,SAVE10,,stripe
1000000969,3000000177,9000000265,5000001112,rileysmith12@outlook.com,2025-07-01T19:30:49Z,2025-07-01T19:30:49Z,CHECKOUT,SUCCESS,95.95,89.99,5.96,,,stripe
1000000970,3000000177,9000000265,5000001113,rileysmith12@outlook.com,2025-09-29T19:40:49Z,2025-09-29T19:40:49Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000000971,3000000177,9000000265,5000001114,rileysmith12@outlook.com,2025-12-29T19:32:49Z,2025-12-29T19:32:49Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000000972,3000000178,9000000266,5000001115,grace_moore37@hotmail.com,2024-05-14T01:39:45Z,2024-05-14T01:39:45Z,CHECKOUT,SUCCESS,37.44,34.99,2.45,,,stripe
1000000973,3000000178,9000000266,5000001116,grace_moore37@hotmail.com,2024-06-16T01:51:45Z,2024-06-16T01:51:45Z,RECURRING,SUCCESS,34.99,34.99,0.00,,,stripe
1000000974,3000000179,9000000267,5000001117,oliviamiller@gmail.com,2025-03-28T21:44:16Z,2025-03-28T21:44:16Z,CHECKOUT,SUCCESS,32.38,29.74,2.64,TRYDEW,,stripe
1000000975,3000000179,9000000267,5000001118,oliviamiller@gmail.com,2025-04-29T21:47:16Z,2025-04-29T21:47:16Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000000976,3000000179,9000000267,5000001119,oliviamiller@gmail.com,2025-05-29T21:44:16Z,2025-05-29T21:44:16Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000000977,3000000179,9000000267,5000001120,oliviamiller@gmail.com,2025-06-27T21:43:16Z,2025-06-27T21:43:16Z,RECURRING,SUCCESS,34.99,34.99,0.00,,,stripe
1000000978,3000000180,9000000268,5000001121,nathanrodriguez@outlook.com,2025-11-01T18:14:22Z,2025-11-01T18:14:22Z,CHECKOUT,SUCCESS,38.10,34.99,3.11,,,stripe
1000000979,3000000180,9000000268,5000001122,nathanrodriguez@outlook.com,2025-12-03T18:09:22Z,2025-12-03T18:09:22Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000000980,3000000181,9000000269,5000001124,noahsanchez@icloud.com,2024-04-04T08:41:55Z,2024-04-04T08:41:55Z,CHECKOUT,SUCCESS,96.29,89.99,6.30,,,stripe
1000000981,3000000181,9000000269,5000001125,noahsanchez@icloud.com,2024-05-06T08:41:55Z,2024-05-06T08:41:55Z,RECURRING,SUCCESS,97.98,89.99,7.99,,,stripe
1000000982,3000000181,9000000269,5000001126,noahsanchez@icloud.com,2024-06-05T08:35:55Z,2024-06-05T08:35:55Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000000983,3000000181,9000000269,5000001127,noahsanchez@icloud.com,2024-07-04T08:40:55Z,2024-07-04T08:40:55Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000000984,3000000181,9000000269,5000001128,noahsanchez@icloud.com,2024-08-03T08:42:55Z,2024-08-03T08:42:55Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000000985,3000000181,9000000269,5000001129,noahsanchez@icloud.com,2024-08-31T08:31:55Z,2024-08-31T08:31:55Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000000986,3000000181,9000000269,5000001130,noahsanchez@icloud.com,2024-10-01T08:29:55Z,2024-10-01T08:29:55Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000000987,3000000181,9000000269,5000001131,noahsanchez@icloud.com,2024-11-01T08:29:55Z,2024-11-01T08:29:55Z,RECURRING,SUCCESS,96.29,89.99,6.30,,,stripe
1000000988,3000000182,9000000272,5000001134,savannah.carter@gmail.com,2025-07-30T05:23:30Z,2025-07-30T05:23:30Z,CHECKOUT,SUCCESS,32.39,29.99,2.40,,,stripe
1000000989,3000000182,9000000272,5000001135,savannah.carter@gmail.com,2025-09-01T05:21:30Z,2025-09-01T05:21:30Z,RECURRING,SUCCESS,29.99,29.99,0.00,,,stripe
1000000990,3000000182,9000000272,5000001136,savannah.carter@gmail.com,2025-09-30T05:24:30Z,2025-09-30T05:24:30Z,RECURRING,SUCCESS,32.39,29.99,2.40,,,stripe
1000000991,3000000183,9000000273,5000001137,alexander.campbell@icloud.com,2025-03-30T13:00:34Z,2025-03-30T13:00:34Z,CHECKOUT,SUCCESS,37.44,34.99,2.45,,,stripe
1000000992,3000000183,9000000273,5000001138,alexander.campbell@icloud.com,2025-05-01T13:06:34Z,2025-05-01T13:06:34Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000000993,3000000183,9000000273,5000001139,alexander.campbell@icloud.com,2025-05-28T13:06:34Z,2025-05-28T13:06:34Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000000994,3000000183,9000000273,5000001140,alexander.campbell@icloud.com,2025-06-30T12:59:34Z,2025-06-30T12:59:34Z,RECURRING,SUCCESS,34.99,34.99,0.00,,,stripe
1000000995,3000000183,9000000273,5000001141,alexander.campbell@icloud.com,2025-07-28T13:00:34Z,2025-07-28T13:00:34Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000000996,3000000183,9000000273,5000001142,alexander.campbell@icloud.com,2025-08-29T13:08:34Z,2025-08-29T13:08:34Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000000997,3000000183,9000000273,5000001143,alexander.campbell@icloud.com,2025-09-27T13:00:34Z,2025-09-27T13:00:34Z,RECURRING,SUCCESS,37.44,34.99,2.45,,,stripe
1000000998,3000000183,9000000273,5000001144,alexander.campbell@icloud.com,2025-10-25T13:06:34Z,2025-10-25T13:06:34Z,RECURRING,SUCCESS,37.79,34.99,2.80,,,stripe
1000000999,3000000183,9000000273,5000001145,alexander.campbell@icloud.com,2025-11-27T13:06:34Z,2025-11-27T13:06:34Z,RECURRING,SUCCESS,37.31,34.99,2.32,,,stripe
1000001000,3000000184,9000000274,5000001146,aaliyahdavis94@outlook.com,2024-11-20T10:15:27Z,2024-11-20T10:15:27Z,CHECKOUT,SUCCESS,32.09,29.99,2.10,,,stripe
1000001001,3000000184,9000000274,5000001147,aaliyahdavis94@outlook.com,2024-12-20T10:14:27Z,2024-12-20T10:14:27Z,RECURRING,SUCCESS,31.98,29.99,1.99,,,stripe
1000001002,3000000185,9000000275,5000001148,victoriahill93@gmail.com,2024-11-05T12:35:48Z,2024-11-05T12:35:48Z,CHECKOUT,SUCCESS,117.69,109.99,7.70,,,stripe
1000001003,3000000185,9000000275,5000001149,victoriahill93@gmail.com,2025-02-04T12:34:48Z,2025-02-04T12:34:48Z,RECURRING,SUCCESS,109.99,109.99,0.00,,,stripe
1000001004,3000000185,9000000275,5000001150,victoriahill93@gmail.com,2025-05-03T12:38:48Z,2025-05-03T12:38:48Z,RECURRING,SUCCESS,119.75,109.99,9.76,,,stripe
1000001005,3000000185,9000000275,5000001151,victoriahill93@gmail.com,2025-08-02T12:41:48Z,2025-08-02T12:41:48Z,RECURRING,SUCCESS,109.99,109.99,0.00,,,stripe
1000001006,3000000185,9000000275,5000001152,victoriahill93@gmail.com,2025-10-31T12:35:48Z,2025-10-31T12:35:48Z,RECURRING,SUCCESS,105.92,98.99,6.93,SAVE10,,stripe
1000001007,3000000186,9000000276,5000001154,mason.adams31@icloud.com,2024-09-06T23:11:21Z,2024-09-06T23:11:21Z,CHECKOUT,SUCCESS,37.31,34.99,2.32,,,stripe
1000001008,3000000186,9000000276,5000001155,mason.adams31@icloud.com,2024-10-03T23:21:21Z,2024-10-03T23:21:21Z,RECURRING,SUCCESS,34.99,34.99,0.00,,,stripe
1000001009,3000000186,9000000276,5000001156,mason.adams31@icloud.com,2024-11-03T23:13:21Z,2024-11-03T23:13:21Z,RECURRING,SUCCESS,38.10,34.99,3.11,,,stripe
1000001010,3000000187,9000000278,5000001158,riley.jones@gmail.com,2025-02-11T23:29:42Z,2025-02-11T23:29:42Z,CHECKOUT,SUCCESS,95.95,89.99,5.96,,,stripe
1000001011,3000000187,9000000278,5000001159,riley.jones@gmail.com,2025-03-13T23:30:42Z,2025-03-13T23:30:42Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000001012,3000000187,9000000278,5000001160,riley.jones@gmail.com,2025-04-15T23:30:42Z,2025-04-15T23:30:42Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000001013,3000000187,9000000278,5000001161,riley.jones@gmail.com,2025-05-12T23:37:42Z,2025-05-12T23:37:42Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000001014,3000000187,9000000278,5000001162,riley.jones@gmail.com,2025-06-11T23:35:42Z,2025-06-11T23:35:42Z,RECURRING,SUCCESS,88.18,80.99,7.19,SAVE10,,stripe
1000001015,3000000187,9000000278,5000001163,riley.jones@gmail.com,2025-07-11T23:31:42Z,2025-07-11T23:31:42Z,RECURRING,SUCCESS,95.95,89.99,5.96,,,stripe
1000001016,3000000187,9000000278,5000001164,riley.jones@gmail.com,2025-08-12T23:38:42Z,2025-08-12T23:38:42Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000001017,3000000187,9000000278,5000001165,riley.jones@gmail.com,2025-09-12T23:31:42Z,2025-09-12T23:31:42Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000001018,3000000187,9000000278,5000001166,riley.jones@gmail.com,2025-10-11T23:34:42Z,2025-10-11T23:34:42Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000001019,3000000187,9000000278,5000001167,riley.jones@gmail.com,2025-11-10T23:38:42Z,2025-11-10T23:38:42Z,RECURRING,SUCCESS,97.19,89.99,7.20,,,stripe
1000001020,3000000187,9000000278,5000001168,riley.jones@gmail.com,2025-12-10T23:33:42Z,2025-12-10T23:33:42Z,RECURRING,SUCCESS,89.99,89.99,0.00,,,stripe
1000001021,3000000188,9000000279,5000001170,nathan.sanchez@outlook.com,2024-11-16T08:03:37Z,2024-11-16T08:03:37Z,CHECKOUT,SUCCESS,48.14,44.99,3.15,,,stripe
1000001022,3000000188,9000000279,5000001171,nathan.sanchez@outlook.com,2024-12-16T07:59:37Z,2024-12-16T07:59:37Z,RECURRING,SUCCESS,48.14,44.99,3.15,,,stripe
1000001023,3000000188,9000000279,5000001172,nathan.sanchez@outlook.com,2025-01-15T08:01:37Z,2025-01-15T08:01:37Z,RECURRING,SUCCESS,48.98,44.99,3.99,,,stripe
1000001024,3000000188,9000000279,5000001173,nathan.sanchez@outlook.com,2025-02-14T08:05:37Z,2025-02-14T08:05:37Z,RECURRING,SUCCESS,47.97,44.99,2.98,,,stripe
1000001025,3000000188,9000000279,5000001174,nathan.sanchez@outlook.com,2025-03-14T08:05:37Z,2025-03-14T08:05:37Z,RECURRING,SUCCESS,47.97,44.99,2.98,,,stripe
1000001026,3000000188,9000000279,5000001175,nathan.sanchez@outlook.com,2025-04-12T07:59:37Z,2025-04-12T07:59:37Z,RECURRING,SUCCESS,44.99,44.99,0.00,,,stripe
